ano,km,Cilindros,Combustivel_Gasolina,Combustivel_Gás,Combustivel_Hibrido,Classificacao_Veiculo_Usado,Faixa_Preco
1.0714162011624966,-0.08873701163138475,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,1.0440551846317159
0.5547042501912113,-0.06202774271458721,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
-0.13424501777050246,-0.11845087437429432,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
-0.13424501777050246,-6.860449250276997e-05,-0.4969918624222047,-1.145048462770416,-0.1654182096372766,2.052960414778245,0.22558941739747052,-0.6073993969573253
0.38246693320078284,0.01998430084201124,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,1.0440551846317159
-1.3399062367035015,-0.007495213525971796,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
1.4158908351433535,-0.10351065888724992,-0.4969918624222047,-1.145048462770416,-0.1654182096372766,-0.4871014525177861,-4.4328320518603,1.0440551846317159
0.7269415671816397,-0.060629418327999764,2.801644363859365,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,1.0440551846317159
-0.3064823347609309,-0.04107409579872818,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.03799229921992597,0.059686952734936655,1.15232625071858,-1.145048462770416,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.2102296162103544,0.030529024725389618,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,1.0440551846317159
-1.3399062367035015,0.08056315072801809,2.801644363859365,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,1.0440551846317159
-1.856618187674787,0.029637831641373333,1.15232625071858,-1.145048462770416,6.045283661289563,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.5547042501912113,-0.06796902994136243,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
-6.3347884294259265,0.0038125913119760454,-2.970969032133382,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.8991788841720681,-0.08589262037156611,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
-0.47871965175135933,0.04921437305359769,-0.4969918624222047,-1.145048462770416,-0.1654182096372766,2.052960414778245,0.22558941739747052,-0.6073993969573253
-0.6509569687417878,0.2403689239102046,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
1.0714162011624966,-0.13187818350680633,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
1.4158908351433535,-0.08494413630357735,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,-4.4328320518603,1.0440551846317159
0.2102296162103544,0.0038125913119760454,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.2102296162103544,0.0637132357752245,1.15232625071858,-1.145048462770416,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.03799229921992597,0.10079111184689243,1.15232625071858,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
1.2436535181529251,-0.13608376610804507,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,-4.4328320518603,1.0440551846317159
0.38246693320078284,0.0038125913119760454,-0.4969918624222047,-1.145048462770416,-0.1654182096372766,2.052960414778245,0.22558941739747052,-0.6073993969573253
0.8991788841720681,0.0038125913119760454,1.15232625071858,-1.145048462770416,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.5547042501912113,0.05265819775683204,-0.4969918624222047,-1.145048462770416,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
0.7269415671816397,-0.15390550590007546,-0.4969918624222047,0.873325481421568,-0.1654182096372766,-0.4871014525177861,0.22558941739747052,-0.6073993969573253
